8011150;7000
8011145;25000
8011111;28000
8011078;28435
8011066;37690
8011055;40000
8011018;66000
8011052;66000
8011006;67000
8011001;82000
8063001;10000
8154157;35200
8278001;95000
8527058;2000
8527166;2000
8527147;15000
8527053;20000
8527050;20380
8527038;25000
8527119;25100
8527035;25194
8527006;27000
8527112;30200
8527109;50000
8527111;50000
8527107;50002,5
8527077;55000
8527092;55000
8527075;60000
8527068;60001
8527165;60100
8527167;67000
8527064;80000
8560150;2190
8560081;2300
8560085;2300
8560099;2500
8560135;2500
8560160;2500
8560138;3000
8560119;15000
8560051;25000
8560040;30000
8560134;30000
8560039;45000
8560062;50000
8560034;53500
8560161;56001
8560054;60000
8560020;65000
8560137;65100
8560116;75000
8560016;80000
8560060;102500
8560053;120000
8588112;2500
8588157;7300
8588143;25000
8588140;30000
8588124;45000
8588053;49680
8588098;50000
8588109;50000
8588110;50000
8588049;50701
8588035;52300
8588155;54200
8588042;60000
8588108;60000
8588134;60100
8588006;61100
8588067;63001
8588077;63001
8588036;70000
8588024;91412,09
8588145;100000
8588059;104670
8753137;50000
8757100;5000
8758001;148000
8781019;72000
