7959023;91619
8023142;90000
8024119;71501
8071082;60000
8089004;10000
8089019;75000
8119039;30000
8135150;94500
8135092;100100
8135014;200000
8282158;2940
8336130;12000
8374063;30000
8391096;3000
8422152;50100
8439021;30000
8440009;5100
8441100;8000
8443138;2200
8443002;87001
8471011;80000
8477129;2500
8477067;85000
8484098;40000
8484091;52000
8512167;85000
8520162;61575
8539002;2200
8550066;80000
8557095;53000
8568104;63400
8570032;56340
8578164;49000
8604035;5000
8608161;8000
8630126;50001
8635046;53700
8635025;133320
8641145;40000
8651015;1970
8654003;14722
8654109;75100
8670146;10000
8674110;48900
8709110;30000
8710024;70000
8722106;26665
8722105;27500
8722011;70000
8728035;30001
8728065;75000
8731049;100000
8743124;2500
8743024;5000
8759089;8523,8
8760129;5000
8768096;50000
8773167;90000
8791022;30000
8793006;10000
8793078;60000
8803166;30100
8842090;115001
