8046074;50100
8161094;22000
8161085;25001
8193156;35068
8193103;40200
8194098;25100
8194152;40100
8194151;46000
8252087;61500
8272166;30220
8282085;30000
8282133;30000
8301146;2400
8301115;75500
8321025;21570
8353043;40000
8366069;2200
8366067;70000
8385046;10000
8403073;40000
8403151;70000
8405006;5000
8405007;40000
8440062;2300
8440057;51000
8441155;118000
8449007;41905
8454009;30000
8463154;4000
8464048;77000
8464043;115000
8477155;55000
8484099;37547
8484029;95000
8514066;30000
8517097;30000
8533017;50320
8550141;52000
8562154;50000
8562114;55770
8579029;60000
8579039;86028
8586023;60000
8590072;5261
8590020;60100
8608099;10000
8608011;54900
8618114;30000
8618099;62000
8622052;53700
8626086;48900
8644015;70100
8651108;6000
8651102;20580
8664063;55000
8670044;2000
8670047;48000
8670045;50000
8675166;2500
8678152;52800
8698156;17743
8698157;110400
8702098;5000
8709136;6500
8709069;86000
8715044;30555
8715043;33000
8715111;48500
8722129;48000
8728093;22950
8728088;82650
8731064;5261
8731111;48000
8735054;60000
8755053;35000
8755120;60000
8759023;40017
8759017;40017,86
8759015;40017,9
8759135;53100
8759134;55000
8759132;55115
8760066;43900
8780060;24000
8780117;42000
8785040;42000
8785039;82300
8791072;5000
8791004;20000
8791003;30675
8792100;31964,25
8792098;32500
8792095;35000
8816035;49000
8816036;49000
8816034;50548,75
8816031;51000
8821039;45000
8826032;30000
8826048;45000
8826023;50000
8826030;71100
8835064;120000
8851053;74970
