7899008;25000
7936017;79600
7941020;60000
7950084;50000
7974146;25000
7974040;50000
7984105;25000
8023025;60000
8028155;41500
8089110;30001
8110138;35000
8119126;35000
8134071;25000
8137007;94096
8137006;94300
8161153;10000
8161159;130502
8161155;150001
8173049;35000
8173056;35000
8193168;35003
8212076;90000
8214143;61555
8237045;13000
8309022;101000
8321047;20000
8346017;45000
8346084;70000
8362074;2235
8366081;5000
8366091;50995
8385013;2000
8391013;25000
8391003;30000
8439167;3000
8439001;31000
8441140;135000
8443003;52000
8453083;80000
8453048;81600
8454021;25000
8477039;54000
8484087;55000
8512100;23000
8514091;20000
8514154;130000
8520163;60000
8533123;25000
8533122;30004
8550129;60268
8562134;1980
8562062;2000
8562124;2300
8568150;13000
8568149;49680
8578134;49050
8579074;49000
8586001;31000
8586076;51500
8586110;54300
8586111;60000
8598057;55200
8608105;48687
8608069;60200
8618146;42000
8618137;50000
8618147;54000
8635095;5008
8651073;2300
8664084;5100
8664077;7410
8664088;55000
8670039;10100
8670037;50220
8674064;55000
8674162;60000
8674083;90000
8675134;51001
8678153;49000
8709141;5500
8709125;20000
8715119;26700
8731115;20000
8731129;20000
8731121;30000
8735084;6005
8760156;17500
8760134;50000
8773045;50201
8773077;60500
8791071;15000
8791158;36200
8791092;38000
8791150;40000
8793157;25708
8793056;45353
8803060;36186
8803058;55100
8821158;59925,53
8822008;45551
8836166;60000
8851005;35100
