7902052;47501
8002036;70139
8116055;85000
8179152;94096
8252059;130000
8292110;60000
8374094;100500
8374092;120000
8391098;41800
8391163;65100
8403047;2500
8439035;30000
8439053;30000
8439128;30100
8443052;3001
8463069;2500
8463074;3000
8464029;2097,62
8464034;2128,57
8464030;25000
8492133;16000
8492037;36100
8492030;37550
8517168;20000
8520003;130000
8539128;35000
8568145;58000
8608118;55000
8613054;5261
8626021;75000
8690012;9514
8690027;61000
8710034;27000
8710032;35000
8722030;30000
8748117;110500
8822137;70000
8822151;72000
8826014;43200
8835038;43210
