7974051;46000
8042114;197500
8046166;20000
8089121;8000
8094078;200000
8095046;50000
8134167;200000
8272104;90000
8336101;35675
8374161;2000
8440011;3000
8443143;15736
8449146;20000
8453157;50000
8492094;10000
8492091;32000
8492083;35009
8514168;80000
8524051;45024,4
8552048;50000
8579013;48270
8585111;54000
8585113;54000
8626065;75000
8635022;49000
8675110;50000
8690076;80000
8709082;75250
8728109;4000
8728082;49500
8731045;35000
8739160;64800
8743027;5000
8743018;6000
8748160;100000
8755166;57200
8755163;58000
8755162;80000
8773023;50201
8780155;101000
8785150;30125
8805152;13700
8842073;25000
