7959134;53000
7984162;15000
7988052;50500
8023133;50000
8046091;25000
8071114;60000
8071068;66000
8084150;55000
8094166;91700
8094113;95000
8095157;32000
8095151;33000
8095130;35000
8095132;35000
8119086;48000
8119048;53001
8119050;53001
8134051;30000
8137164;33988
8155003;34800
8155075;104000
8161021;38000
8166157;40000
8173022;80100
8193117;40071
8194122;51051
8194121;55000
8194111;65650
8214026;55609
8233133;50000
8233129;70000
8233131;70000
8233072;80000
8252161;25000
8252157;26001
8252104;30000
8272036;50000
8272032;58800
8272053;200000
8272042;253300
8282120;45000
8282004;50000
8282118;90000
8292055;5000
8292056;5000
8301014;10000
8301018;29640
8309078;2500
8309117;2500
8309092;3000
8309101;26000
8336073;50060
8346125;25000
8346117;40000
8346115;50000
8346116;50000
8353081;85000
8362149;12000
8362145;30000
8366148;2200
8366128;2500
8391118;2500
8391130;50000
8391042;110000
8403003;2170
8403096;2500
8415034;3000
8415104;3000
8415115;25000
8422081;70008
8440140;32893
8440139;35100
8442117;70000
8442043;91000
8442017;92112
8449151;20000
8449162;121176,96
8449157;130000
8449156;150000
8454060;100000
8456098;1000
8456104;5500
8456101;7175
8456125;149000
8463104;2100
8463029;10000
8463032;22000
8463039;55010
8463024;65000
8464018;20000
8483155;2200
8483159;30120
8483076;40000
8484016;2200
8484019;21200
8484149;29879
8486114;40100
8486111;40451
8486019;50300
8512079;25000
8512080;25000
8512084;25000
8512071;25375
8512065;25500
8514036;35000
8514012;40000
8517004;55000
8520039;2200
8520038;5000
8520122;30000
8520069;75000
8520063;85001
8533061;33230
8533007;71200
8541097;66573
8541083;140000
8541053;176000
8541033;176300
8541027;185000
8543070;2500
8543047;20000
8543045;65100
8550057;80200
8550054;90000
8550027;91100
8557093;65000
8557059;82000
8586033;5261
8586082;53700
8586035;60000
8590120;50000
8595145;54000
8598103;5000
8598134;15000
8598110;20000
8598028;47304
8598073;48000
8598115;51000
8598072;54300
8598132;60000
8604032;10000
8608153;30000
8608146;30134
8608154;40000
8608159;54000
8651153;51000
8651141;67500
8654034;10008
8654052;50000
8655127;3000
8655143;51000
8655021;70408
8662055;58500
8662019;60000
8662054;70000
8664116;35000
8664030;80000
8681050;60200
8681046;61000
8695087;109000,2
8735139;50000
8739053;70148
8745140;55200
8748108;10000
8748113;30001
8748042;38000
8748125;80000
8748040;170000
8769167;30000
8769120;40000
8769113;46828,57
8769117;46828,57
8769100;47100
8773082;10150
8773074;21685,71
8773071;28500
8803137;20000
8803134;36189
8803157;49400
8803143;49800
8803133;81118
8805122;58000
8806103;15000
8806062;35000
8806095;48115,6
8806127;50000
8806003;65000
8806108;82000
8835135;50000
8835128;51000
8835161;55000
8836040;27000
8836133;40152
8836057;100103
