7900028;12000
7914112;5000
7938136;45000
7962072;40130
7962042;41000
7977120;15000
7985071;10000
7993127;15000
7993037;20000
7995069;66000
8041127;197500
8065039;50030
8069058;35006
8083002;50020
8107051;39025
8127166;70500
8139077;20000
8157085;43000
8162112;95000
8169112;30000
8189077;40500
8191071;40010
8209076;105000
8234165;33333
8242030;75405
8253017;20001
8271085;75000
8271084;80000
8283009;2500
8285076;4956,11
8287132;41125,75
8300005;50000
8308164;23000
8358074;60000
8365117;173400
8367136;60000
8370120;50000
8378009;5000
8378014;17001
8379054;25000
8397166;15300
8399113;15000
8401050;5000
8437166;71100
8437165;75000
8450001;115000
8491002;50000
8498168;2300
8513094;49300
8523104;2200
8523105;2200
8529070;42591
8529013;61250
8534063;85000
8540042;2200
8563010;56340
8565046;51000
8574055;45000
8574054;50600
8581006;65000
8582064;61000
8583081;49000
8611148;60100
8624061;5261
8624067;5275
8638024;65000
8640042;5261
8648091;53700
8649060;80000
8659080;90000
8676090;60000
8685102;74409
8700005;58320
8701014;32000
8701007;53551
8706035;50000
8720108;55800
8732112;4500
8737084;40000
8752133;59008
8753159;49000
8763138;41100
8763077;41200
8764032;50001
8781139;70000
8796009;36200
8801026;40500
8802071;40476
8804047;46708
8815022;5000
8818120;31950
8819085;20000
8825106;35000
