7917159;80000
7919148;60000
7931097;10001
7934120;100000
7939029;10000
7939059;60000
7952144;93000
7954139;92000
7960117;43300
7994039;8000
7994047;75000
7996149;65000
8026145;10100
8026130;12569
8026122;15000
8063026;5000
8063040;75000
8083104;35000
8083101;40000
8141141;75000
8141132;75100
8141124;90000
8156127;95001
8164048;83000
8188076;81000
8188075;102000
8215126;35000
8238098;90000
8244130;60010
8244124;70000
8271063;80100
8280096;52500
8293016;38321,07
8298077;2050
8310023;70000
8327098;3000
8372114;44200
8375041;17001
8376141;2500
8377064;60000
8394046;30000
8394025;36227
8394042;50000
8398158;5000
8404009;82000
8424078;2500
8426102;2500
8426100;61730
8429067;2300
8432078;30000
8436070;3000
8451042;100000
8457033;80000
8480030;45000
8494070;60175
8495060;2200
8495059;60150
8497083;2200
8505011;2500
8506034;30013
8523113;2200
8525057;30000
8535081;4353,29
8556139;12000
8566136;7712,11
8589061;5700
8616100;53700
8616048;54000
8665074;16550
8673041;49680
8676022;180000
8699034;57000
8705024;60055
8733059;30200
8754085;70100
8754072;80117
8761002;30010
8770077;90000
8787160;20000
8790117;33000
8799111;40500
8808149;25760
8812144;20199
8815029;70000
8818151;30000
8820017;17560
8823004;43773,3
8823162;50100
8844126;50200
8845131;47000
8846097;45150
