7890128;65000
7901073;71003
7924140;21000
8002136;43500
8024006;89000
8024057;169855
8042035;197500
8042038;197500
8074065;55000
8089097;30100
8089061;61675
8116041;100000
8134030;35000
8134029;40000
8135124;99500
8155056;25000
8161041;35000
8166085;60010
8173135;15100
8194114;60000
8214041;53001
8214020;60000
8214018;63000
8214009;65000
8233048;103000
8237051;93657
8252149;28001
8282166;2200
8282162;6450
8282168;30000
8292126;50000
8292123;59000
8301060;20000
8309162;10000
8309061;50007
8321081;2200
8321166;3000
8321100;90100
8374117;51100
8389106;20000
8403146;85000
8405132;40250
8422111;50001
8422114;60001
8492138;5000
8496129;40000
8543036;70000
8608166;10000
8664058;55000
8674143;2000
8675055;11000
8695077;40000
8702148;60000
8722150;30000
8728154;71000
8731108;60606
8739076;169089,92
8759160;75100
8760150;29571,43
8805145;41200
8821122;45020
8834011;53700
8834044;85150
8851056;60008
