7901035;90000
7910110;98500
7916135;15000
7916166;91000
7924123;27000
7936002;80000
7946055;15000
7974106;40000
7999106;110000
8028103;50000
8084077;20000
8095031;52000
8116030;105000
8135031;104000
8173115;30000
8179084;94096
8193033;35000
8193078;80000
8193077;110000
8214124;20000
8214150;58000
8214070;93600
8233150;50000
8237048;12000
8249127;40000
8249069;42000
8272121;79000
8309096;32011
8328159;33009
8328155;35005
8362071;2500
8366050;60000
8374018;3000
8374132;4000
8389095;3000
8403162;90000
8405106;25000
8439076;8001
8439114;15000
8439099;51000
8439105;65000
8439156;80000
8439079;82299
8440129;36000
8441116;20000
8441054;30999
8441126;163800
8442087;78900
8443093;2500
8443113;11000
8443111;14000
8453124;60000
8456167;90000
8463059;52000
8464084;65000
8464061;70000
8483126;20000
8483116;40000
8484103;34750
8486140;40000
8492152;20015
8503153;2200
8514047;30025
8517021;43000
8517019;50000
8517018;50150
8524153;30001
8533009;67557
8539076;2200
8539025;48000
8539074;50000
8543131;2128,57
8543150;40100
8550090;75000
8550086;80000
8557096;50870
8557081;70000
8557076;71100
8557045;106500
8568028;55000
8570056;49000
8585138;47304
8585140;49000
8586143;15870,74
8586047;21000
8586053;60000
8586090;70000
8590039;70000
8595108;30000
8595110;40000
8595049;45000
8604056;54100
8608071;65500
8618156;60000
8622024;48100
8622003;65100
8630085;5261
8630086;136000
8635008;65000
8644121;10000
8654077;15200
8654048;80110
8655032;5261
8655018;50000
8662167;20000
8662141;50000
8670080;70000
8674056;75000,5
8675136;10100
8675029;51085
8675027;58100
8678099;39691,43
8698011;89700
8702167;60000
8702052;70000
8709158;20100
8709157;24200
8709014;75001
8722159;81100
8731021;5100
8731110;100000
8735153;11830
8739119;85500
8748083;10000
8755146;50201
8759055;21000
8759120;61000
8760146;45000
8768052;41302
8768050;55000
8785081;50000
8791116;30000
8791140;50201
8793160;61300
8798070;100100
8803053;55500
8805101;38700
8805140;52000
8816027;51201
8816125;92000
8821037;15000
8822111;32000
8822110;35000
8826131;30000
8834033;53700
8835153;165600
8836015;50850
8851030;95000
