8002095;50000
8046059;61000
8166153;57471,43
8182166;50100
8194148;50000
8237034;18500
8292168;78810
8309017;15000
8385074;5000
8385163;30000
8405012;17000
8440092;45000
8484153;20000
8510036;2200
8512137;20000
8524033;2200
8550115;70000
8568096;66100
8586125;61200
8604127;49680
8626124;50001
8651158;65000
8695111;5000
8695032;60000
8709121;25300
8715099;47550
8715091;49600
8715087;50100
8739037;25628,57
8745068;35500
8773161;30000
8773145;45000
8773064;54100
8780004;40000
8803086;25000
8834167;75000
8851016;30000
8917029;54000
