7897075;35000
7900069;4000
7913140;40000
7914127;35000
7920088;50000
7920024;55000
7922053;30000
7929018;25000
7929016;25001
7933111;132500
7943144;35000
7949100;56000
7949098;68100
7949085;70000
7964051;32000
7968056;30200
7972079;63500
7978053;10000
7981114;10000
7986025;6000
7990061;30000
8001109;90000
8001112;90000
8001099;101000
8005113;5000
8005120;160500
8022056;65000
8033021;27800
8035092;197500
8043046;91700
8063168;55342,86
8063165;65003
8066033;45000
8066029;50000
8068151;35015
8068136;40008
8072006;12000
8086090;34980
8086085;36000
8088032;34100
8096035;30000
8097055;15500
8098058;15000
8105037;53500
8108143;34876,4
8109002;32001
8109115;61000
8109104;85000
8109096;90000
8112126;15000
8113112;7850
8113110;12500
8127153;110000
8128059;70001
8130151;51000
8130062;57400
8131147;50100
8158144;20000
8158151;20000
8159144;20000
8162058;95000
8169133;27000
8170089;10000
8187148;20000
8197107;128000
8206153;105310
8206152;108000
8211036;103700
8213158;65310
8213078;70000
8234143;40000
8240124;80000
8241141;75600
8243011;75001
8244153;60000
8246055;57000
8251071;3000
8251087;25255
8269066;5000
8269156;110200
8269070;115100
8271050;81000
8271012;90000
8275003;15000
8275002;24995
8275155;135000
8277056;100000
8283054;50000
8283060;50000
8294008;40000
8295020;2200
8295019;59600
8299080;2000
8300122;41000
8305053;32100
8307168;23200
8308002;3000
8310144;60100
8310143;61000
8312147;25000
8312089;25005
8312088;31780
8313111;25000
8318161;22700
8320066;22350
8327121;71008
8331081;17000
8333041;5000
8344165;70000
8345010;62000
8354049;39661,99
8355130;60000
8364074;25007
8365052;12500
8365048;20000
8365051;20000
8365042;22122
8365157;167119
8365053;191000
8379045;5000
8379084;5000
8383012;15001
8386048;60000
8395053;38000
8398113;2500
8398111;3000
8398107;10000
8398105;20000
8398102;41524,56
8398118;60000
8399129;2150,07
8400153;25044,35
8400148;30000
8404073;30153
8409059;2200
8420164;90000
8421079;44700
8427108;4300
8431146;6384
8433168;40000
8434017;2588
8434025;3000
8434015;4300
8435076;2200
8437066;2500
8445093;2200
8448089;20500
8450075;101000
8450074;110700
8450051;115000
8460070;10000
8465108;110200
8465104;111100
8472011;50000
8472006;50100
8476018;92000
8478108;30400
8482068;20000
8485084;6200
8485075;10000
8485096;80000
8487009;30500
8489055;60000
8489092;60000
8498132;35000
8499022;2200
8499020;30000
8502167;25000
8504114;2200
8504090;3000
8504155;33400
8507127;40100
8508041;30000
8508040;30001
8508037;30100
8515045;76000
8516144;60000
8526140;27200
8530028;60000
8530147;60000
8531031;50000
8534082;85000
8548082;2500
8548087;15000
8551083;50000
8558061;20000
8558035;70525
8558162;80000
8558152;80350
8566055;10038,9
8572129;35000
8572130;55212
8572123;62500
8572131;68000
8575077;55000
8576083;54000
8577117;5000
8577128;21897,31
8577126;61000
8592025;94481
8593066;7200
8593067;54100
8594002;50000
8594028;60000
8596018;2000
8599145;10000
8602118;2500
8606129;12100
8617079;6100
8617085;37000
8617033;47400
8617136;61325
8619011;6000
8619053;25000
8619052;53700
8634158;61000
8634112;70000
8636050;50700
8642092;2500
8643089;2100
8643115;71100
8645120;50000
8649138;60000
8650100;50000
8652092;8000
8652037;10000
8653061;20271
8653030;22400
8653028;25000
8653029;58420
8660141;72000
8679019;10700
8679067;65000
8683164;60000
8683055;60005
8684082;9000
8684030;30000
8684003;30655
8688003;30000
8689094;17986,63
8691017;15000
8691026;50000
8692015;10000
8712135;66045
8712091;81000
8712086;87000
8713137;64008
8714127;63000
8716113;50000
8717058;8100
8717066;30100
8718166;60000
8726055;41950
8730098;30000
8730081;52000
8734143;30000
8736060;65000
8736036;80028
8738018;29000
8738017;35000
8742034;20056,4
8742028;30000
8742088;30200
8742030;50000
8742044;100000
8744134;17742,86
8744130;20748
8746089;80000
8746017;100000
8750011;70001
8761149;21000
8763064;41200
8764151;20001
8765153;36964,5
8766161;45000
8766135;55005
8770110;65000
8771155;15000
8771111;15700
8771047;61000
8774043;50000
8775058;20000
8775057;27671,43
8775054;35000
8775090;100000
8778048;30100
8778042;32600
8778041;34000
8778038;41550
8782154;70000
8782141;136578,69
8783137;15000
8786076;10000
8795011;52500
8796029;15000
8797125;2500
8797127;110000
8801109;40500
8819154;20000
8819142;30675
8820157;40000
8833132;21500
8833135;75000
8838043;52300
8840060;30000
8841134;50000
8841119;61000
8844033;60000
8844025;61535
8844010;65100
8844034;80000
8845054;50000
