7896059;45001
7900013;21450
7906006;41496
7914098;39000
7922068;16000
7923084;48500
7932009;5000
7968157;30000
7968158;30000
7987147;96500
7991042;30000
8003090;37200
8004155;35000
8010016;150500
8035030;20000
8035022;26000
8063066;73170,74
8076048;57471,43
8077064;51500
8099167;63110
8100078;56000
8100076;60000
8140078;10000
8140080;10000
8157076;71000
8188088;55000
8190113;90000
8190098;100000
8215074;45000
8215061;50100
8215060;50675
8219101;25000
8221019;20000
8243025;70999
8246056;2095,83
8276031;110000
8276030;130000
8281061;50000
8285133;2200
8302129;53200
8311119;38756
8337131;10000
8345067;61002
8386066;40000
8388157;40000
8390108;2128,57
8412025;3000
8413136;46000
8428166;50105
8429008;50000
8452162;100000
8462144;2500
8479107;2500
8487085;15000
8487084;30000
8488128;25000
8491001;50000
8498083;2200
8516156;60000
8518147;15000
8518060;19800
8545084;35000
8547059;20650
8547045;21500
8547044;25000
8547043;25675
8549020;150000
8558111;31520
8561079;5000
8563039;50000
8564126;56340
8573118;50000
8580002;70000
8583079;86700
8587162;54500
8593018;7500
8619145;10520
8620094;50000
8625088;51111
8627157;50275
8627154;115810,4
8649049;4900
8652111;56000
8657012;5750
8658031;71500
8672137;51100
8673049;41000
8673017;51000
8673019;72000
8680011;23000
8680015;60000
8680017;70000
8685057;75005
8687016;44800
8694089;38000
8696157;40000
8697166;50000
8697161;67230
8697160;70000
8699074;60000
8699043;60008
8699037;60100
8706048;57500
8706163;70000
8718069;24750
8719017;5261
8720094;5261
8727094;41001
8730018;66000
8751137;60001
8754119;70000
8761100;25000
8761093;40000
8774162;50000
8775117;80000
8776007;71000
8778060;2500
8778074;83000
8789167;70100
8795156;50500
8796120;25000
8807132;45000
8807126;45900
8808101;26000
8820144;11000
8820149;60000
8820148;76000
8824131;50000
8833131;51500
8838137;30120
8844114;51000
8844112;56001
8844110;58000
8863035;34008
