7890067;72001
7892167;90000
7910055;15314
7918078;70232
7924133;25006
8042011;197500
8071130;50000
8071157;50000
8074084;100200
8084075;27000
8110108;42650
8110011;60000
8116076;51150
8116018;113000
8119070;50000
8135026;110000
8137151;35000
8137148;39500
8137092;40000
8137091;70000
8155015;32500
8155095;94096
8155093;96900
8182074;81000
8182072;110000
8193048;15150
8194157;25000
8194017;30200
8214073;90000
8272131;60000
8272129;70000
8272077;95000
8292038;35000
8301120;60500
8301073;85000
8309046;2128,57
8309047;2200
8309012;17983
8328045;31457
8366140;31027
8366003;106000
8391070;55000,5
8403133;19000
8415051;15000
8425030;20000
8442160;5000
8442153;40000
8442152;56001
8442155;100000
8446073;20000
8446075;20000
8446066;40500
8454110;60200
8456047;15929,38
8463115;35675
8484024;15000
8484049;70000
8486057;50000
8486061;50000
8517136;20000
8517033;40000
8524064;15000
8524060;42572,2
8532051;36983
8533129;20000
8539015;30000
8539012;70000
8539013;70000
8543117;50000
8552167;50000
8552168;50000
8562001;2200
8570029;50000
8622081;15001
8622071;20000
8622108;60000
8622112;61100
8622103;69000
8622143;95122
8654160;54000
8654134;74583,33
8655153;15100
8655046;58000
8662040;85000
8678108;13340
8681022;65000
8690091;120000
8695005;6005
8695006;25000
8695163;145000
8698138;6000
8698031;51000
8698098;58320
8698087;58800
8702074;15000
8702128;50001
8702035;111780
8722097;29187
8722093;35000
8722092;50000
8722075;70000
8728136;72000
8731070;31000
8739006;40000
8739060;66008
8739013;70000
8743007;2300
8743011;10000
8743074;27600
8743060;30123
8755027;15000
8755066;21500
8755026;32000
8755097;36000
8755016;37350
8755012;37500
8755011;40000
8755004;40018
8755017;46550
8755003;80000
8755093;100000
8760058;65100
8760028;71400
8792049;2200
8792140;3950
8792124;12786,7
8792074;52000
8792014;70000
8792060;100000
8806027;25000
8813079;2750
8813074;10700
8813057;15000
8813016;30000
8813015;38000
8813100;39000
8813014;40000
8813062;45111
8813038;50100
8813094;60000
8813055;60150
8813009;64000
8813048;65000
8813090;65100
8842083;60675
8842093;85000
8864025;100000
