7902055;46828
7916072;15000
7916074;60001
7941139;42764
7946048;25150
7984166;11000
7984083;50675
8002052;70000
8002023;85300
8023091;50016
8028156;40000
8028036;73950
8028028;110000
8071031;2500
8089116;25013
8089085;57000
8095047;43675
8110127;40000
8110124;40001
8110030;50500
8135148;97000
8137031;83000
8137029;93000
8182146;60000
8193084;60000
8233060;100000
8237078;110000
8252090;40000
8301123;60000
8309134;25150
8321049;20000
8321052;20000
8321078;100000
8366160;2130
8366161;25000
8366035;25003
8366154;82100
8366038;82150
8366036;86300
8385108;90100
8389117;40000
8391075;5000
8449104;15000
8449112;34750
8471093;70050
8496093;2200
8496074;30000
8496089;30000
8510134;60000
8514076;25000
8524135;61200
8524109;70500
8533108;30500
8533106;31111
8533102;32897
8552115;2000
8552082;20000
8552081;21500
8552080;35000
8552077;38000
8552096;50000
8552120;60000
8552116;70000
8552108;80000
8585118;2500
8586049;40000
8586097;50000
8613096;53100
8613111;54000
8613132;54500
8613094;70000
8613131;79000
8626039;50000
8635133;48702
8635146;50050
8635161;55000
8635129;60000
8644158;3000
8670034;2550
8670008;5000
8670012;5000
8670014;5200
8670042;8239
8670021;10000
8670066;60000
8670056;67230
8695152;60000
8695156;60000
8695150;96000
8698052;45000
8698056;115000
8722107;24900
8722112;70000
8722108;70675
8760082;29570
8780096;5652
8780102;52000
8791066;27100
8791017;40100
8792064;62000
8816078;20001
8816077;20100
8816075;38314
8816087;70000
8821088;70000
8822018;30000
8822016;40000
8822023;55000
8822024;55000
8850086;30101
8850072;40000
8850061;45000
8850107;55500
8850099;60000
8851108;83000
8856138;83000
8864002;25000
