7890167;55000
8134002;50000
8161134;20000
8252085;70000
8533042;40605
8533041;41100
8533156;108680
8539137;30000
8543124;50000
8586061;2200
8586028;5261
8586072;30000
8586086;40000
8586071;47444
8586024;47550
8595152;5261
8613168;54500
8622048;48000
8641091;48270
8651066;50150
8654161;50000
8695008;51100
8748060;36700
8748145;62000
8760087;19714
8780144;25000
8780148;50000
8785010;27671
8791025;2500
8803089;20500
8803161;35000
8806145;32000
8816070;50000
8834092;27000
8842018;31000
8851041;90000
