7946152;88000
8084104;100010
8328063;10200
8336111;35050
8374164;2980
8385161;10000
8405059;2130
8405048;33796,18
8484094;40100
8492121;3000
8492125;20100
8503100;2400
8510026;2200
8510023;2500
8543084;2300
8552163;51000
8570038;16855,76
8578127;68279
8579101;47304
8579014;54000
8586106;90380
8641157;10150
8664107;54001
8670161;80000
8702081;5000
8709163;20000
8731164;72000
8748111;43100
8780092;20000
8785090;45000
8798144;38000
8816046;48021
8822150;27600
8822141;30000
8842035;36000
8842074;84000
