8473145;18000
8473011;20000
8473132;35000
8473144;35000
8473129;35002
8473128;40005
8473005;50000
8473112;50000
8473123;50000
8473163;50000
8473109;50100
8473102;51100
8473101;51600
8473098;55550
8473094;56000
8473092;60500
8473160;65000
8473087;70000
8473084;71000
8473082;73000
8473080;73500
8473074;81750
8473156;85000
8473071;90000
8473072;90000
8473155;90000
8473150;93000
8473168;94052
8473146;99509
8473063;100000
8473062;100100
8473167;100101
8473166;110000
8473052;122000
8473059;122000
8473165;123000
8473049;124000
8473048;125200
8473036;130100
8473014;150000
8473019;150000
8473164;150000
