7890113;70310
7892106;104000
7984159;20000
7988073;40000
7988075;40000
8042109;197500
8071009;20000
8094095;100000
8110064;45000
8137017;94095
8179113;94096
8182149;50100
8233153;2200
8233108;70000
8249093;40001
8272070;97000
8301026;2200
8301061;76600
8309019;10500
8309075;41700
8328163;30022
8346024;30001
8366093;5000
8385097;30000
8389167;2128,57
8389048;2200
8391032;2150,07
8391031;20000
8403103;30000
8403117;30000
8405013;21285,7
8405080;40000
8425020;40100
8443086;5000
8454148;2200
8454149;4300
8454039;20000
8471162;60000
8477050;63000
8484114;31550
8484113;32000
8503069;100001
8512017;30000
8514126;6300
8533151;80000
8550093;70675
8557158;10000
8557009;32000
8562028;10000
8568066;5000
8579061;48500
8585123;5261
8586117;58500
8590003;49179
8608028;60000
8608054;64300
8626103;114000
8731134;26000
8743114;4800
8760135;50000
8773141;50000
8773131;50150
8791077;45100
8791073;70000
8793120;15000
8793132;45000
8793042;45353
8793145;58000
8805154;13200
8821140;40000
8821148;75000
8822146;37053,25
8822019;55000
8826003;20001
8835061;25000
8857078;61000
